Source,RA,Dec,Paper,LCType,YSO_Class
NEOWISE_NS_347,134.297334,-43.196307,Neha_Sharma,Burst,ClassII
NEOWISE_NS_348,306.384459,39.074123,Neha_Sharma,NV,ClassIII
NEOWISE_NS_349,134.502116,-47.777311,Neha_Sharma,NV,ClassII
NEOWISE_NS_350,183.146991,-63.054538,Neha_Sharma,NV,ClassI
NEOWISE_NS_351,208.331529,-62.170701,Neha_Sharma,NV,uncertain
NEOWISE_NS_352,291.596181,17.127554,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_353,149.377875,-56.474293,Neha_Sharma,Curved,ClassII
NEOWISE_NS_354,238.975172,-52.47615,Neha_Sharma,NV,ClassII
NEOWISE_NS_355,179.347626,-63.044914,Neha_Sharma,NV,ClassIII
NEOWISE_NS_356,129.660348,-41.010202,Neha_Sharma,NV,ClassII
NEOWISE_NS_357,239.197955,-54.148129,Neha_Sharma,NV,ClassII
NEOWISE_NS_358,309.523036,42.3301,Neha_Sharma,NV,ClassII
NEOWISE_NS_359,251.844226,-44.298633,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_360,135.130758,-46.712768,Neha_Sharma,NV,FS
NEOWISE_NS_361,272.761558,-19.640105,Neha_Sharma,Curved,ClassII
NEOWISE_NS_362,282.128382,-2.267594,Neha_Sharma,Irregular,ClassIII
NEOWISE_NS_363,240.894927,-53.529697,Neha_Sharma,Periodic,ClassIII
NEOWISE_NS_364,305.644041,39.479534,Neha_Sharma,Irregular,FS
NEOWISE_NS_365,134.408472,-46.432948,Neha_Sharma,NV,ClassII
NEOWISE_NS_366,276.42428,-13.007217,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_367,289.173817,12.646616,Neha_Sharma,NV,ClassII
NEOWISE_NS_368,241.447242,-52.446576,Neha_Sharma,Drop,ClassII
NEOWISE_NS_369,228.553038,-58.073185,Neha_Sharma,NV,ClassI
NEOWISE_NS_370,253.649351,-43.284533,Neha_Sharma,NV,ClassII
NEOWISE_NS_371,307.11474,38.194226,Neha_Sharma,NV,ClassII
NEOWISE_NS_372,213.219336,-61.330795,Neha_Sharma,NV,FS
NEOWISE_NS_373,251.659648,-46.640925,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_374,291.316873,15.962432,Neha_Sharma,NV,FS
NEOWISE_NS_375,164.161131,-60.906856,Neha_Sharma,NV,ClassII
NEOWISE_NS_376,333.074395,59.807387,Neha_Sharma,NV,ClassII
NEOWISE_NS_377,139.001222,-49.597802,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_378,131.694944,-43.887283,Neha_Sharma,Linear,ClassII
NEOWISE_NS_379,307.31913,39.554484,Neha_Sharma,NV,ClassII
NEOWISE_NS_380,223.19028,-60.198449,Neha_Sharma,NV,ClassII
NEOWISE_NS_381,215.246896,-61.44224,Neha_Sharma,NV,ClassII
NEOWISE_NS_382,268.046011,-28.913514,Neha_Sharma,NV,ClassII
NEOWISE_NS_383,310.057971,41.977984,Neha_Sharma,NV,ClassII
NEOWISE_NS_384,156.479477,-58.628508,Neha_Sharma,NV,ClassI
NEOWISE_NS_385,266.964961,-32.618461,Neha_Sharma,NV,ClassII
NEOWISE_NS_386,170.37484,-60.548629,Neha_Sharma,NV,ClassII
NEOWISE_NS_387,164.949676,-60.273475,Neha_Sharma,NV,ClassI
NEOWISE_NS_388,296.232677,24.081549,Neha_Sharma,NV,FS
NEOWISE_NS_389,288.283607,10.520098,Neha_Sharma,NV,ClassII
NEOWISE_NS_390,308.947926,38.873617,Neha_Sharma,Irregular,ClassIII
NEOWISE_NS_391,310.938296,42.767804,Neha_Sharma,NV,ClassII
NEOWISE_NS_392,195.841276,-62.982116,Neha_Sharma,NV,ClassII
NEOWISE_NS_393,147.050873,-54.967391,Neha_Sharma,NV,ClassII
NEOWISE_NS_394,154.636458,-58.33671,Neha_Sharma,NV,ClassII
NEOWISE_NS_395,287.177472,7.785932,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_396,267.36817,-31.493125,Neha_Sharma,NV,ClassII
NEOWISE_NS_397,284.58226,1.591476,Neha_Sharma,Irregular,FS
NEOWISE_NS_398,307.993369,39.010651,Neha_Sharma,NV,ClassII
NEOWISE_NS_399,305.930623,39.263878,Neha_Sharma,NV,ClassII
NEOWISE_NS_400,274.781106,-16.674122,Neha_Sharma,NV,ClassII
NEOWISE_NS_401,130.321948,-41.850362,Neha_Sharma,NV,ClassI
NEOWISE_NS_402,308.921049,41.657867,Neha_Sharma,NV,ClassII
NEOWISE_NS_403,310.09954,41.300093,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_404,151.552956,-56.985771,Neha_Sharma,NV,ClassII
NEOWISE_NS_405,245.431222,-49.935359,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_406,293.820626,20.717477,Neha_Sharma,NV,ClassI
NEOWISE_NS_407,158.697459,-59.722273,Neha_Sharma,Curved,ClassII
NEOWISE_NS_408,234.784583,-55.197629,Neha_Sharma,NV,ClassII
NEOWISE_NS_409,227.468522,-57.001151,Neha_Sharma,NV,ClassII
NEOWISE_NS_410,191.827396,-63.104647,Neha_Sharma,NV,ClassII
NEOWISE_NS_411,176.157866,-62.307663,Neha_Sharma,NV,ClassII
NEOWISE_NS_412,285.958871,7.684304,Neha_Sharma,NV,ClassII
NEOWISE_NS_413,309.625253,42.43492,Neha_Sharma,NV,ClassII
NEOWISE_NS_414,134.148733,-43.077473,Neha_Sharma,NV,FS
NEOWISE_NS_415,132.314096,-44.369138,Neha_Sharma,NV,ClassII
NEOWISE_NS_416,256.119455,-39.853763,Neha_Sharma,Irregular,FS
NEOWISE_NS_417,288.627935,12.121986,Neha_Sharma,NV,ClassII
NEOWISE_NS_418,203.843688,-61.652034,Neha_Sharma,NV,ClassII
NEOWISE_NS_419,202.841103,-62.401541,Neha_Sharma,NV,ClassII
NEOWISE_NS_420,246.136843,-49.745063,Neha_Sharma,NV,ClassI
NEOWISE_NS_421,268.851104,-24.692511,Neha_Sharma,Irregular,FS
NEOWISE_NS_422,237.479474,-54.081341,Neha_Sharma,NV,ClassI
NEOWISE_NS_423,270.184628,-23.793852,Neha_Sharma,NV,ClassII
NEOWISE_NS_424,275.20638,-16.516399,Neha_Sharma,NV,ClassII
NEOWISE_NS_425,244.795129,-49.51709,Neha_Sharma,NV,ClassII
NEOWISE_NS_426,247.458612,-48.857134,Neha_Sharma,NV,FS
NEOWISE_NS_427,138.619871,-50.632181,Neha_Sharma,NV,ClassII
NEOWISE_NS_428,216.130671,-61.313101,Neha_Sharma,NV,ClassII
NEOWISE_NS_429,190.83212,-63.128267,Neha_Sharma,NV,FS
NEOWISE_NS_430,273.336398,-12.553552,Neha_Sharma,NV,ClassIII
NEOWISE_NS_431,178.661254,-63.161003,Neha_Sharma,NV,ClassII
NEOWISE_NS_432,308.878523,41.666392,Neha_Sharma,NV,ClassII
NEOWISE_NS_433,253.468872,-43.597395,Neha_Sharma,NV,ClassII
NEOWISE_NS_434,263.28545,-32.281313,Neha_Sharma,NV,ClassIII
NEOWISE_NS_435,220.665496,-58.908548,Neha_Sharma,Irregular,ClassIII
NEOWISE_NS_436,134.039528,-46.482407,Neha_Sharma,NV,ClassII
NEOWISE_NS_437,292.396597,18.461059,Neha_Sharma,NV,FS
NEOWISE_NS_438,182.623026,-63.316466,Neha_Sharma,Periodic,FS
NEOWISE_NS_439,132.009812,-43.314003,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_440,190.386328,-63.897455,Neha_Sharma,NV,FS
NEOWISE_NS_441,286.793252,8.341496,Neha_Sharma,NV,ClassIII
NEOWISE_NS_442,288.426641,9.967592,Neha_Sharma,Burst,ClassII
NEOWISE_NS_443,290.582491,14.993044,Neha_Sharma,Curved,ClassII
NEOWISE_NS_444,274.738447,-16.649519,Neha_Sharma,NV,ClassII
NEOWISE_NS_445,127.040884,-38.591096,Neha_Sharma,NV,FS
NEOWISE_NS_446,310.36098,42.253661,Neha_Sharma,NV,ClassII
NEOWISE_NS_447,187.493878,-62.985752,Neha_Sharma,NV,FS
NEOWISE_NS_448,252.420562,-45.403399,Neha_Sharma,NV,ClassIII
NEOWISE_NS_449,277.059845,-9.547315,Neha_Sharma,Burst,ClassII
NEOWISE_NS_450,164.300674,-60.069158,Neha_Sharma,NV,ClassI
NEOWISE_NS_451,215.085329,-61.377168,Neha_Sharma,NV,ClassII
NEOWISE_NS_452,163.6128,-60.742406,Neha_Sharma,NV,FS
NEOWISE_NS_453,307.477524,40.291309,Neha_Sharma,NV,ClassII
NEOWISE_NS_454,246.820158,-49.329213,Neha_Sharma,NV,ClassII
NEOWISE_NS_455,298.039006,27.584475,Neha_Sharma,Irregular,FS
NEOWISE_NS_456,305.558492,37.707537,Neha_Sharma,NV,ClassII
NEOWISE_NS_457,259.922089,-36.405001,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_458,226.204625,-59.047544,Neha_Sharma,NV,ClassII
NEOWISE_NS_459,135.851115,-47.904588,Neha_Sharma,NV,ClassII
NEOWISE_NS_460,291.220789,15.797472,Neha_Sharma,NV,ClassII
NEOWISE_NS_461,130.57354,-42.887099,Neha_Sharma,NV,ClassII
NEOWISE_NS_462,309.830995,42.983877,Neha_Sharma,NV,ClassII
NEOWISE_NS_463,260.532534,-38.396098,Neha_Sharma,NV,ClassII
NEOWISE_NS_464,308.242399,41.292992,Neha_Sharma,Drop,ClassIII
NEOWISE_NS_465,177.487195,-61.639737,Neha_Sharma,NV,FS
NEOWISE_NS_466,138.018714,-47.656521,Neha_Sharma,NV,ClassII
NEOWISE_NS_467,309.780921,42.157309,Neha_Sharma,NV,ClassIII
NEOWISE_NS_468,134.955636,-43.968263,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_469,241.169471,-53.362155,Neha_Sharma,NV,ClassIII
NEOWISE_NS_470,280.996961,-3.656663,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_471,209.88565,-61.563579,Neha_Sharma,NV,ClassII
NEOWISE_NS_472,214.718853,-61.045238,Neha_Sharma,NV,ClassII
NEOWISE_NS_473,168.686826,-61.427799,Neha_Sharma,NV,ClassII
NEOWISE_NS_474,274.604695,-16.823332,Neha_Sharma,NV,ClassII
NEOWISE_NS_475,196.105028,-62.080532,Neha_Sharma,NV,FS
NEOWISE_NS_476,306.717795,40.62132,Neha_Sharma,Curved,ClassII
NEOWISE_NS_477,134.140531,-43.122903,Neha_Sharma,NV,ClassII
NEOWISE_NS_478,273.815383,-12.010235,Neha_Sharma,NV,ClassII
NEOWISE_NS_479,275.994902,-13.301834,Neha_Sharma,NV,FS
NEOWISE_NS_480,305.324913,39.629019,Neha_Sharma,NV,ClassI
NEOWISE_NS_481,244.146436,-46.982773,Neha_Sharma,NV,ClassII
NEOWISE_NS_482,135.682519,-47.793832,Neha_Sharma,NV,ClassII
NEOWISE_NS_483,239.644178,-52.895896,Neha_Sharma,NV,ClassII
NEOWISE_NS_484,159.053604,-59.049818,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_485,343.821446,59.845885,Neha_Sharma,Irregular,FS
NEOWISE_NS_486,338.3976,59.788313,Neha_Sharma,Drop,ClassII
NEOWISE_NS_487,152.588178,-57.799265,Neha_Sharma,NV,ClassII
NEOWISE_NS_488,309.495221,42.432135,Neha_Sharma,Irregular,FS
NEOWISE_NS_489,288.165249,10.066393,Neha_Sharma,NV,ClassII
NEOWISE_NS_490,264.0034,-27.607768,Neha_Sharma,NV,ClassII
NEOWISE_NS_491,273.526383,-17.591723,Neha_Sharma,NV,ClassII
NEOWISE_NS_492,212.260113,-60.976043,Neha_Sharma,NV,ClassII
NEOWISE_NS_493,307.834184,40.491837,Neha_Sharma,NV,ClassII
NEOWISE_NS_494,305.751877,37.406179,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_495,144.694516,-53.737509,Neha_Sharma,NV,ClassII
NEOWISE_NS_496,268.541661,-23.000357,Neha_Sharma,NV,FS
NEOWISE_NS_497,259.487201,-36.193281,Neha_Sharma,Curved,FS
NEOWISE_NS_498,212.88447,-61.04137,Neha_Sharma,NV,ClassII
NEOWISE_NS_499,309.99156,42.960872,Neha_Sharma,NV,ClassII
NEOWISE_NS_500,129.844314,-41.292173,Neha_Sharma,NV,ClassII
NEOWISE_NS_501,221.256258,-60.347669,Neha_Sharma,NV,FS
NEOWISE_NS_502,253.484403,-40.140371,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_503,294.986371,21.651505,Neha_Sharma,NV,FS
NEOWISE_NS_504,307.87902,42.714821,Neha_Sharma,NV,ClassII
NEOWISE_NS_505,298.80355,27.5031,Neha_Sharma,NV,ClassII
NEOWISE_NS_506,306.50916,39.376951,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_507,153.019208,-57.507577,Neha_Sharma,NV,FS
NEOWISE_NS_508,334.50505,57.288157,Neha_Sharma,Drop,ClassII
NEOWISE_NS_509,136.406975,-47.941481,Neha_Sharma,Irregular,FS
NEOWISE_NS_510,197.9278,-63.92645,Neha_Sharma,NV,FS
NEOWISE_NS_511,155.471992,-58.117538,Neha_Sharma,NV,FS
NEOWISE_NS_512,131.557926,-43.426139,Neha_Sharma,NV,FS
NEOWISE_NS_513,281.566495,-0.453548,Neha_Sharma,NV,ClassII
NEOWISE_NS_514,284.33248,1.329055,Neha_Sharma,NV,ClassII
NEOWISE_NS_515,306.084525,42.443303,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_516,137.198371,-47.308133,Neha_Sharma,NV,FS
NEOWISE_NS_517,274.60813,-13.927208,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_518,297.073386,24.354655,Neha_Sharma,NV,ClassII
NEOWISE_NS_519,307.90961,40.80896,Neha_Sharma,NV,ClassII
NEOWISE_NS_520,287.781421,10.053248,Neha_Sharma,NV,ClassII
NEOWISE_NS_521,276.709682,-9.816184,Neha_Sharma,Irregular,FS
NEOWISE_NS_522,299.305501,27.494167,Neha_Sharma,NV,ClassII
NEOWISE_NS_523,307.857877,41.477433,Neha_Sharma,NV,ClassIII
NEOWISE_NS_524,155.209364,-57.185822,Neha_Sharma,NV,ClassII
NEOWISE_NS_525,191.797597,-62.971259,Neha_Sharma,NV,ClassII
NEOWISE_NS_526,274.100518,-11.816729,Neha_Sharma,NV,ClassII
NEOWISE_NS_527,274.894826,-14.6853,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_528,268.125118,-26.457694,Neha_Sharma,NV,FS
NEOWISE_NS_529,248.944671,-46.983534,Neha_Sharma,NV,ClassII
NEOWISE_NS_530,288.773803,10.297046,Neha_Sharma,Irregular,FS
NEOWISE_NS_531,252.756235,-44.689133,Neha_Sharma,NV,FS
NEOWISE_NS_532,307.800769,39.732573,Neha_Sharma,NV,ClassII
NEOWISE_NS_533,253.406398,-40.683845,Neha_Sharma,NV,ClassII
NEOWISE_NS_534,261.77997,-31.900474,Neha_Sharma,NV,ClassII
NEOWISE_NS_535,307.964503,40.59155,Neha_Sharma,NV,ClassII
NEOWISE_NS_536,226.818622,-57.756698,Neha_Sharma,NV,FS
NEOWISE_NS_537,258.85723,-43.056113,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_538,222.807383,-59.79532,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_539,346.035355,60.432527,Neha_Sharma,NV,ClassII
NEOWISE_NS_540,169.186867,-61.420098,Neha_Sharma,NV,FS
NEOWISE_NS_541,214.177575,-61.420021,Neha_Sharma,NV,ClassII
NEOWISE_NS_542,130.223293,-41.275672,Neha_Sharma,NV,ClassII
NEOWISE_NS_543,262.761163,-32.891175,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_544,272.883413,-20.475214,Neha_Sharma,NV,FS
NEOWISE_NS_545,308.005745,41.196352,Neha_Sharma,Irregular,FS
NEOWISE_NS_546,308.466113,41.298582,Neha_Sharma,NV,ClassII
NEOWISE_NS_547,190.80674,-62.411567,Neha_Sharma,NV,ClassII
NEOWISE_NS_548,158.494113,-58.270655,Neha_Sharma,NV,FS
NEOWISE_NS_549,248.281569,-49.856023,Neha_Sharma,NV,ClassII
NEOWISE_NS_550,156.828885,-58.280794,Neha_Sharma,Curved,ClassII
NEOWISE_NS_551,296.124599,23.592067,Neha_Sharma,NV,ClassII
NEOWISE_NS_552,308.519924,40.079819,Neha_Sharma,NV,ClassII
NEOWISE_NS_553,271.058688,-25.914521,Neha_Sharma,NV,FS
NEOWISE_NS_554,245.122929,-46.656398,Neha_Sharma,NV,ClassII
NEOWISE_NS_555,128.628256,-39.467421,Neha_Sharma,Irregular,FS
NEOWISE_NS_556,271.841397,-21.321849,Neha_Sharma,NV,ClassII
NEOWISE_NS_557,146.692592,-54.748727,Neha_Sharma,NV,ClassII
NEOWISE_NS_558,131.134845,-41.405328,Neha_Sharma,NV,ClassIII
NEOWISE_NS_559,293.932371,20.780996,Neha_Sharma,NV,ClassII
NEOWISE_NS_560,277.069989,-12.114777,Neha_Sharma,NV,ClassII
NEOWISE_NS_561,149.772766,-56.861938,Neha_Sharma,NV,ClassII
NEOWISE_NS_562,270.337028,-19.575476,Neha_Sharma,NV,ClassII
NEOWISE_NS_563,217.754665,-60.392178,Neha_Sharma,NV,ClassIII
NEOWISE_NS_564,279.72472,-7.293936,Neha_Sharma,NV,ClassII
NEOWISE_NS_565,214.594807,-60.320187,Neha_Sharma,NV,ClassII
NEOWISE_NS_566,253.552197,-44.629843,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_567,286.138427,4.404195,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_568,235.202132,-54.732035,Neha_Sharma,NV,ClassII
NEOWISE_NS_569,244.409845,-50.561707,Neha_Sharma,NV,ClassIII
NEOWISE_NS_570,154.01543,-58.249422,Neha_Sharma,NV,ClassI
NEOWISE_NS_571,306.024061,39.794086,Neha_Sharma,NV,ClassII
NEOWISE_NS_572,258.854048,-38.13854,Neha_Sharma,Irregular,ClassIII
NEOWISE_NS_573,288.493812,8.99222,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_574,258.098182,-38.498995,Neha_Sharma,NV,FS
NEOWISE_NS_575,177.536314,-62.245226,Neha_Sharma,Irregular,FS
NEOWISE_NS_576,244.864985,-51.070413,Neha_Sharma,NV,FS
NEOWISE_NS_577,342.336344,59.959467,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_578,165.037347,-59.880927,Neha_Sharma,NV,ClassII
NEOWISE_NS_579,132.643014,-44.541241,Neha_Sharma,NV,ClassII
NEOWISE_NS_580,161.580397,-60.136614,Neha_Sharma,NV,ClassII
NEOWISE_NS_581,147.193652,-55.013001,Neha_Sharma,NV,ClassII
NEOWISE_NS_582,274.780521,-17.086705,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_583,160.814562,-59.785352,Neha_Sharma,NV,ClassII
NEOWISE_NS_584,214.58668,-61.903357,Neha_Sharma,NV,ClassII
NEOWISE_NS_585,286.047413,5.502737,Neha_Sharma,NV,ClassII
NEOWISE_NS_586,170.202329,-60.997825,Neha_Sharma,NV,ClassII
NEOWISE_NS_587,139.107792,-49.783597,Neha_Sharma,NV,ClassII
NEOWISE_NS_588,281.416978,-4.525974,Neha_Sharma,NV,ClassII
NEOWISE_NS_589,210.336195,-61.712388,Neha_Sharma,NV,ClassI
NEOWISE_NS_590,309.463008,39.809114,Neha_Sharma,NV,ClassII
NEOWISE_NS_591,304.625136,39.444969,Neha_Sharma,NV,ClassII
NEOWISE_NS_592,222.490406,-59.539247,Neha_Sharma,NV,ClassII
NEOWISE_NS_593,291.385608,15.155109,Neha_Sharma,NV,ClassII
NEOWISE_NS_594,243.712778,-47.15193,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_595,309.580085,41.927467,Neha_Sharma,NV,ClassIII
NEOWISE_NS_596,132.031491,-44.242886,Neha_Sharma,NV,ClassII
NEOWISE_NS_597,222.947395,-59.637257,Neha_Sharma,NV,ClassII
NEOWISE_NS_598,284.873182,4.576327,Neha_Sharma,NV,ClassII
NEOWISE_NS_599,294.789012,22.228128,Neha_Sharma,NV,FS
NEOWISE_NS_600,297.391983,27.392196,Neha_Sharma,Irregular,FS
NEOWISE_NS_601,162.42319,-58.870858,Neha_Sharma,NV,ClassII
NEOWISE_NS_602,307.660958,37.518925,Neha_Sharma,NV,ClassIII
NEOWISE_NS_603,268.85305,-21.466051,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_604,310.398961,42.444762,Neha_Sharma,NV,FS
NEOWISE_NS_605,206.60987,-61.694549,Neha_Sharma,NV,ClassII
NEOWISE_NS_606,308.221647,41.579689,Neha_Sharma,NV,ClassI
NEOWISE_NS_607,262.473315,-32.684715,Neha_Sharma,NV,ClassII
NEOWISE_NS_608,199.085818,-63.829982,Neha_Sharma,NV,FS
NEOWISE_NS_609,334.422469,60.064304,Neha_Sharma,NV,FS
NEOWISE_NS_610,279.364312,-6.026382,Neha_Sharma,NV,ClassII
NEOWISE_NS_611,216.116226,-61.777618,Neha_Sharma,NV,FS
NEOWISE_NS_612,307.770945,41.249875,Neha_Sharma,NV,ClassIII
NEOWISE_NS_613,135.101904,-44.00551,Neha_Sharma,NV,ClassII
NEOWISE_NS_614,133.308198,-42.269061,Neha_Sharma,NV,ClassIII
NEOWISE_NS_615,305.408394,39.637428,Neha_Sharma,NV,ClassII
NEOWISE_NS_616,295.321292,23.559462,Neha_Sharma,NV,ClassII
NEOWISE_NS_617,309.591144,42.721812,Neha_Sharma,NV,ClassI
NEOWISE_NS_618,293.532047,19.87872,Neha_Sharma,NV,ClassII
NEOWISE_NS_619,210.7882,-61.794685,Neha_Sharma,Curved,ClassII
NEOWISE_NS_620,134.99463,-45.722916,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_621,242.307402,-52.508483,Neha_Sharma,NV,ClassII
NEOWISE_NS_622,245.821147,-49.034717,Neha_Sharma,NV,ClassII
NEOWISE_NS_623,276.42062,-10.456575,Neha_Sharma,NV,ClassII
NEOWISE_NS_624,129.063166,-39.191401,Neha_Sharma,NV,ClassII
NEOWISE_NS_625,129.770641,-41.059704,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_626,272.90422,-19.482923,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_627,137.600038,-49.595163,Neha_Sharma,Curved,FS
NEOWISE_NS_628,275.255686,-15.995721,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_629,332.89261,58.488464,Neha_Sharma,NV,ClassII
NEOWISE_NS_630,208.301043,-62.070285,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_631,291.517329,15.855792,Neha_Sharma,NV,ClassII
NEOWISE_NS_632,309.42852,42.647202,Neha_Sharma,NV,ClassII
NEOWISE_NS_633,216.577783,-61.25653,Neha_Sharma,NV,uncertain
NEOWISE_NS_634,229.241835,-57.696861,Neha_Sharma,NV,ClassII
NEOWISE_NS_635,273.899349,-17.036423,Neha_Sharma,NV,ClassII
NEOWISE_NS_636,342.778558,61.096353,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_637,220.802946,-59.359964,Neha_Sharma,NV,ClassII
NEOWISE_NS_638,241.064031,-50.601926,Neha_Sharma,Curved,FS
NEOWISE_NS_639,307.936397,41.239577,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_640,136.110806,-48.917256,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_641,332.401873,58.564649,Neha_Sharma,Curved,FS
NEOWISE_NS_642,260.50005,-35.733026,Neha_Sharma,NV,ClassII
NEOWISE_NS_643,164.110885,-60.303489,Neha_Sharma,Irregular,FS
NEOWISE_NS_644,174.869542,-62.212411,Neha_Sharma,NV,FS
NEOWISE_NS_645,244.978182,-51.177006,Neha_Sharma,NV,ClassII
NEOWISE_NS_646,240.761182,-53.379352,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_647,174.508975,-62.070295,Neha_Sharma,Curved,FS
NEOWISE_NS_648,139.054241,-50.612327,Neha_Sharma,NV,ClassI
NEOWISE_NS_649,252.36816,-45.24452,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_650,174.022835,-62.057367,Neha_Sharma,NV,FS
NEOWISE_NS_651,263.057666,-31.554701,Neha_Sharma,NV,FS
NEOWISE_NS_652,144.895875,-53.721495,Neha_Sharma,NV,ClassI
NEOWISE_NS_653,135.004907,-44.045311,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_654,222.534555,-59.868728,Neha_Sharma,NV,ClassII
NEOWISE_NS_655,268.531645,-26.067808,Neha_Sharma,NV,ClassII
NEOWISE_NS_656,142.405072,-51.661551,Neha_Sharma,NV,ClassI
NEOWISE_NS_657,296.138381,23.741711,Neha_Sharma,NV,ClassII
NEOWISE_NS_658,308.739511,38.831218,Neha_Sharma,NV,ClassII
NEOWISE_NS_659,192.362812,-62.759529,Neha_Sharma,NV,ClassIII
NEOWISE_NS_660,240.513723,-51.501787,Neha_Sharma,Curved,FS
NEOWISE_NS_661,309.752199,42.92605,Neha_Sharma,NV,ClassII
NEOWISE_NS_662,127.021,-37.124217,Neha_Sharma,NV,ClassII
NEOWISE_NS_663,265.454479,-30.885694,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_664,206.418364,-62.187545,Neha_Sharma,NV,ClassII
NEOWISE_NS_665,165.264547,-60.806798,Neha_Sharma,NV,ClassI
NEOWISE_NS_666,237.398812,-54.001614,Neha_Sharma,NV,FS
NEOWISE_NS_667,305.390276,40.852574,Neha_Sharma,Burst,ClassII
NEOWISE_NS_668,305.95361,39.486157,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_669,158.680502,-57.769722,Neha_Sharma,NV,FS
NEOWISE_NS_670,259.095851,-38.20146,Neha_Sharma,NV,ClassI
NEOWISE_NS_671,243.696549,-50.506328,Neha_Sharma,NV,FS
NEOWISE_NS_672,239.66852,-52.536113,Neha_Sharma,NV,ClassII
NEOWISE_NS_673,292.080854,15.618451,Neha_Sharma,NV,ClassIII
NEOWISE_NS_674,251.696413,-46.851096,Neha_Sharma,NV,ClassI
NEOWISE_NS_675,231.614885,-57.59728,Neha_Sharma,NV,ClassII
NEOWISE_NS_676,259.232864,-37.995319,Neha_Sharma,NV,ClassI
NEOWISE_NS_677,340.376473,59.139945,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_678,159.948583,-58.663279,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_679,222.304988,-59.556872,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_680,139.073389,-50.070063,Neha_Sharma,NV,ClassI
NEOWISE_NS_681,190.988085,-62.912541,Neha_Sharma,Periodic,ClassII
NEOWISE_NS_682,129.80476,-40.962703,Neha_Sharma,Irregular,FS
NEOWISE_NS_683,306.513629,39.753718,Neha_Sharma,NV,ClassII
NEOWISE_NS_684,260.38072,-38.006476,Neha_Sharma,NV,ClassII
NEOWISE_NS_685,261.609367,-34.245155,Neha_Sharma,NV,ClassI
NEOWISE_NS_686,286.147798,5.818439,Neha_Sharma,NV,ClassI
NEOWISE_NS_687,296.409138,24.528193,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_688,272.140389,-20.529884,Neha_Sharma,NV,ClassI
NEOWISE_NS_689,166.838556,-60.902556,Neha_Sharma,NV,ClassII
NEOWISE_NS_690,306.189761,39.190656,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_691,255.926872,-40.358516,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_692,256.306626,-41.264055,Neha_Sharma,NV,ClassII
NEOWISE_NS_693,306.161726,38.499977,Neha_Sharma,Burst,ClassII
NEOWISE_NS_694,274.249367,-12.177993,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_695,143.379347,-52.625246,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_696,267.938719,-32.051087,Neha_Sharma,NV,FS
